risk_type,threshold,accepted_examples,coverage,errors,observed_risk,risk_upper_bound
provenance,0.6759386701870252,506,0.5809414466130884,0,0.0,0.005902928364683229
provenance,0.6767994729238567,505,0.5797933409873708,0,0.0,0.005914582695775005
provenance,0.677200714526264,504,0.5786452353616532,0,0.0,0.005926283136768086
provenance,0.6777031334981776,503,0.5774971297359357,0,0.0,0.005938029961852077
provenance,0.6782243795140613,502,0.5763490241102182,0,0.0,0.00594982344739483
provenance,0.6788754633916202,501,0.5752009184845006,0,0.0,0.005961663871964115
provenance,0.6792230349871917,500,0.574052812858783,0,0.0,0.005973551516349557
provenance,0.6818072969156562,499,0.5729047072330654,0,0.0,0.0059854866635848285
provenance,0.6825937848107043,498,0.5717566016073479,0,0.0,0.005997469598970111
provenance,0.6831544201761737,497,0.5706084959816303,0,0.0,0.006009500610094837
provenance,0.6833177473680001,496,0.5694603903559128,0,0.0,0.006021579986860684
provenance,0.6839696639100841,495,0.5683122847301951,0,0.0,0.006033708021504868
provenance,0.6842441592036038,494,0.5671641791044776,0,0.0,0.006045885008623712
provenance,0.6845872471573279,493,0.56601607347876,0,0.0,0.006058111245196492
provenance,0.6845872478305907,492,0.5648679678530425,0,0.0,0.006070387030609589
provenance,0.6850899292709792,491,0.563719862227325,0,0.0,0.006082712666680914
provenance,0.6854780142101827,490,0.5625717566016073,0,0.0,0.006095088457684659
provenance,0.6856652622841477,489,0.5614236509758898,0,0.0,0.006107514710376322
provenance,0.6858491930509869,488,0.5602755453501722,0,0.0,0.006119991734018057
provenance,0.6858678876719653,487,0.5591274397244547,0,0.0,0.006132519840404333
provenance,0.686335476094056,486,0.5579793340987371,0,0.0,0.006145099343887901
provenance,0.686887772200714,485,0.5568312284730195,0,0.0,0.006157730561406089
provenance,0.6869016309218056,484,0.5556831228473019,0,0.0,0.006170413812507422
provenance,0.6869046779666941,483,0.5545350172215844,0,0.0,0.00618314941937856
provenance,0.6873571749720797,482,0.5533869115958668,0,0.0,0.006195937706871589
provenance,0.6891345109490655,481,0.5522388059701493,0,0.0,0.006208779002531638
provenance,0.6892522306438892,480,0.5510907003444316,0,0.0,0.0062216736366248445
provenance,0.690907689624856,479,0.5499425947187141,0,0.0,0.006234621942166661
provenance,0.6926840009118089,478,0.5487944890929966,0,0.0,0.006247624254950538
provenance,0.6941863097348845,477,0.547646383467279,0,0.0,0.006260680913576937
provenance,0.694524815868229,476,0.5464982778415615,0,0.0,0.006273792259482732
provenance,0.6947152945054853,475,0.5453501722158438,0,0.0,0.006286958636970968
provenance,0.6955079670274742,474,0.5442020665901263,0,0.0,0.006300180393241
provenance,0.6964738041867472,473,0.5430539609644087,0,0.0,0.0063134578784190135
provenance,0.6966145043798724,472,0.5419058553386912,0,0.0,0.006326791445588929
provenance,0.6974234219236217,471,0.5407577497129736,0,0.0,0.006340181450823698
provenance,0.6977937102253189,470,0.539609644087256,0,0.0,0.006353628253217004
provenance,0.6991111343540755,469,0.5384615384615384,0,0.0,0.006367132214915361
provenance,0.6995009881615555,468,0.5373134328358209,0,0.0,0.006380693701150625
provenance,0.7000519181798714,467,0.5361653272101033,0,0.0,0.006394313080272921
provenance,0.7004765170498404,466,0.5350172215843858,0,0.0,0.006407990723783992
provenance,0.70076194413938,465,0.5338691159586682,0,0.0,0.006421727006370978
provenance,0.700919250881711,463,0.5315729047072331,0,0.0,0.006449377003653984
provenance,0.7012415636066984,462,0.5304247990815155,0,0.0,0.006463291483961419
provenance,0.7019501720859708,461,0.529276693455798,0,0.0,0.006477266134638269
provenance,0.7020625054640929,460,0.5281285878300803,0,0.0,0.006491301346820819
provenance,0.7020689210161943,459,0.5269804822043628,0,0.0,0.0065053975150428
provenance,0.7020744782691251,458,0.5258323765786452,0,0.0,0.0065195550372723595
provenance,0.7023896571853129,457,0.5246842709529277,0,0.0,0.0065337743149495135
provenance,0.702546903967319,456,0.5235361653272101,0,0.0,0.006548055753024089
provenance,0.7033314626046224,455,0.5223880597014925,0,0.0,0.006562399759994165
provenance,0.7041802858612739,454,0.521239954075775,0,0.0,0.006576806747945027
provenance,0.7042532963561835,453,0.5200918484500574,0,0.0,0.006591277132588619
provenance,0.7044461692623774,452,0.5189437428243399,0,0.0,0.006605811333303536
provenance,0.7048712805834458,451,0.5177956371986223,0,0.0,0.00662040977317554
provenance,0.7058329850985544,450,0.5166475315729047,0,0.0,0.006635072879038602
provenance,0.7059910790696992,449,0.5154994259471871,0,0.0,0.006649801081516518
provenance,0.7062036477526218,448,0.5143513203214696,0,0.0,0.006664594815065047
provenance,0.7062705810245775,447,0.513203214695752,0,0.0,0.006679454518014646
provenance,0.7067524730072863,446,0.5120551090700345,0,0.0,0.006694380632613753
provenance,0.7071587615600617,445,0.5109070034443168,0,0.0,0.00670937360507266
provenance,0.7079636322606475,444,0.5097588978185993,0,0.0,0.006724433885607981
provenance,0.7080490265166774,443,0.5086107921928817,0,0.0,0.006739561928487715
provenance,0.7113163763519019,441,0.5063145809414467,0,0.0,0.006770023138884018
provenance,0.7127667891553943,440,0.505166475315729,0,0.0,0.0067853572356076875
provenance,0.7137611351879787,439,0.5040183696900115,0,0.0,0.006800760953184459
provenance,0.7139529209153481,438,0.5028702640642939,0,0.0,0.006816234766836907
provenance,0.7145728379309604,437,0.5017221584385764,0,0.0,0.0068317791561225295
provenance,0.7153744023855445,436,0.5005740528128588,0,0.0,0.006847394604983281
provenance,0.7166144850646597,435,0.49942594718714123,0,0.0,0.006863081601795803
provenance,0.7168015864095377,434,0.49827784156142363,0,0.0,0.006878840639422332
provenance,0.7173244263871277,433,0.4971297359357061,0,0.0,0.006894672215262316
provenance,0.7179080054036079,432,0.49598163030998854,0,0.0,0.006910576831304751
provenance,0.7186954936661711,431,0.49483352468427094,0,0.0,0.006926554994181235
provenance,0.7196407844419352,430,0.4936854190585534,0,0.0,0.006942607215219763
provenance,0.7196954000964791,429,0.4925373134328358,0,0.0,0.00695873401049927
provenance,0.7199723160570708,428,0.49138920780711826,0,0.0,0.006974935900904944
provenance,0.7202903164490391,427,0.4902411021814007,0,0.0,0.006991213412184301
provenance,0.7208057396427057,426,0.4890929965556831,0,0.0,0.007007567075004056
provenance,0.7210798411705123,425,0.48794489092996557,0,0.0,0.007023997425007786
provenance,0.7214562371896217,424,0.48679678530424797,0,0.0,0.0070405050028744245
provenance,0.7215696943104065,423,0.4856486796785304,0,0.0,0.007057090354377554
provenance,0.7225042596283857,422,0.4845005740528129,0,0.0,0.007073754030445562
provenance,0.7233292343650577,421,0.4833524684270953,0,0.0,0.007090496587222648
provenance,0.7234121386844017,420,0.48220436280137774,0,0.0,0.00710731858613068
provenance,0.7235703103278118,419,0.48105625717566014,0,0.0,0.007124220593931966
provenance,0.7245404005323266,418,0.4799081515499426,0,0.0,0.007141203182792888
provenance,0.7248091508733618,417,0.47876004592422505,0,0.0,0.007158266930348477
provenance,0.7253062717006423,416,0.47761194029850745,0,0.0,0.007175412419767899
provenance,0.7258391480727243,415,0.4764638346727899,0,0.0,0.007192640239820895
provenance,0.7264220731442894,414,0.4753157290470723,0,0.0,0.007209950984945167
provenance,0.7264874718090436,413,0.47416762342135477,0,0.0,0.007227345255314755
provenance,0.7279753581469787,412,0.4730195177956372,0,0.0,0.007244823656909397
provenance,0.728701970870397,411,0.4718714121699196,0,0.0,0.007262386801584896
provenance,0.728890354569645,410,0.4707233065442021,0,0.0,0.0072800353071445206
provenance,0.7289944216873555,409,0.4695752009184845,0,0.0,0.007297769797411442
provenance,0.7293367812542707,408,0.46842709529276694,0,0.0,0.007315590902302243
provenance,0.7297745432616061,407,0.4672789896670494,0,0.0,0.007333499257901485
provenance,0.7302837933233772,405,0.46498277841561425,0,0.0,0.007369580296858687
provenance,0.7303754704285145,404,0.46383467278989665,0,0.0,0.007387754283912428
provenance,0.730464770527336,403,0.4626865671641791,0,0.0,0.0074060181292232
provenance,0.7308358386057571,402,0.46153846153846156,0,0.0,0.00742437250087332
provenance,0.7315556924825305,401,0.46039035591274396,0,0.0,0.007442818073584315
provenance,0.7320040650827301,400,0.4592422502870264,0,0.0,0.007461355528799602
provenance,0.7324080353451383,399,0.4580941446613088,0,0.0,0.007479985554768395
provenance,0.7326048456374389,398,0.4569460390355913,0,0.0,0.007498708846630895
provenance,0.7328926956444353,397,0.45579793340987373,0,0.0,0.007517526106504741
provenance,0.7332599943294773,396,0.45464982778415614,0,0.0,0.0075364380435727725
provenance,0.7335698747518379,395,0.4535017221584386,0,0.0,0.00755544537417213
provenance,0.7336043052349137,394,0.452353616532721,0,0.0,0.0075745488218846935
provenance,0.7347934084968262,393,0.45120551090700345,0,0.0,0.007593749117628904
provenance,0.734841570875825,392,0.4500574052812859,0,0.0,0.007613046999752984
provenance,0.7351270431854381,391,0.4489092996555683,0,0.0,0.0076324432141295796
provenance,0.7353402032518392,390,0.44776119402985076,0,0.0,0.007651938514251854
provenance,0.7354037599211496,389,0.44661308840413316,0,0.0,0.00767153366133107
provenance,0.7354891032748853,388,0.4454649827784156,0,0.0,0.00769122942439565
provenance,0.735990220188512,387,0.4443168771526981,0,0.0,0.007711026580391784
provenance,0.7361156011970731,386,0.4431687715269805,0,0.0,0.007730925914285606
provenance,0.7361167097246969,385,0.44202066590126293,0,0.0,0.007750928219166922
provenance,0.7364839578247013,384,0.44087256027554533,0,0.0,0.007771034296354584
provenance,0.7371615738879395,383,0.4397244546498278,0,0.0,0.007791244955503497
provenance,0.7373410823191517,382,0.43857634902411025,0,0.0,0.007811561014713293
provenance,0.7374809765383314,381,0.43742824339839265,0,0.0,0.007831983300638732
provenance,0.7377810472250691,380,0.4362801377726751,0,0.0,0.0078525126486018
provenance,0.7378815878857155,379,0.4351320321469575,0,0.0,0.007873149902705625
provenance,0.7381319905655562,378,0.43398392652123996,0,0.0,0.007893895915950147
provenance,0.7387026566336387,377,0.43283582089552236,0,0.0,0.007914751550349658
provenance,0.7388136208272463,376,0.4316877152698048,0,0.0,0.007935717677052178
provenance,0.7390720782890462,375,0.4305396096440873,0,0.0,0.007956795176460764
provenance,0.7391189431949189,374,0.4293915040183697,0,0.0,0.007977984938356737
provenance,0.7392086222761338,373,0.42824339839265213,0,0.0,0.007999287862024883
provenance,0.73923178012445,372,0.42709529276693453,0,0.0,0.008020704856380689
provenance,0.739424981041101,371,0.425947187141217,0,0.0,0.008042236840099592
provenance,0.7397805367479123,369,0.42365097588978184,0,0.0,0.008085649499918484
provenance,0.740037333257897,368,0.4225028702640643,0,0.0,0.008107532063362007
provenance,0.7410927857912546,367,0.4213547646383467,0,0.0,0.00812953339112921
provenance,0.7412155207386518,366,0.42020665901262916,0,0.0,0.008151654452708795
provenance,0.7415808151262431,365,0.4190585533869116,0,0.0,0.008173896228170283
provenance,0.7416791201620726,364,0.417910447761194,0,0.0,0.008196259708308755
provenance,0.7417211483954087,363,0.41676234213547647,0,0.0,0.00821874589479196
provenance,0.741767439540308,362,0.41561423650975887,0,0.0,0.008241355800309883
provenance,0.7417762060001578,361,0.41446613088404133,0,0.0,0.008264090448726764
provenance,0.7418049207472658,360,0.4133180252583238,0,0.0,0.008286950875235653
provenance,0.7418145693520257,359,0.4121699196326062,0,0.0,0.008309938126515513
provenance,0.7419236123467715,358,0.41102181400688864,0,0.0,0.008333053260890996
provenance,0.7421782268865451,357,0.40987370838117104,0,0.0,0.008356297348494829
provenance,0.742299106884347,356,0.4087256027554535,0,0.0,0.008379671471432974
provenance,0.7425176162401432,355,0.40757749712973596,0,0.0,0.008403176723952552
provenance,0.7430232133979447,354,0.40642939150401836,0,0.0,0.008426814212612592
provenance,0.7435415819848807,353,0.4052812858783008,0,0.0,0.00845058505645768
provenance,0.7456838868311594,352,0.4041331802525832,0,0.0,0.00847449038719455
provenance,0.7467657540667462,351,0.40298507462686567,0,0.0,0.008498531349371695
provenance,0.7473710337468172,350,0.4018369690011481,0,0.0,0.008522709100562015
provenance,0.7474011781106129,349,0.4006888633754305,0,0.0,0.008547024811548625
provenance,0.7475858228750288,348,0.399540757749713,0,0.0,0.008571479666513825
provenance,0.7483321819548499,346,0.39724454649827784,0,0.0,0.008620811613261874
provenance,0.7497996251544324,345,0.3960964408725603,0,0.0,0.008645691142152051
provenance,0.7500892274729313,344,0.3949483352468427,0,0.0,0.0086707146896368
provenance,0.7503492279077277,343,0.39380022962112515,0,0.0,0.008695883509845294
provenance,0.7505131757944911,342,0.39265212399540755,0,0.0,0.008721198871510443
provenance,0.7506394253431751,341,0.39150401836969,0,0.0,0.008746662058182102
provenance,0.7508337700299331,340,0.39035591274397247,0,0.0,0.008772274368443987
provenance,0.751182119031438,339,0.38920780711825487,0,0.0,0.008798037116134439
provenance,0.7521385939136228,338,0.3880597014925373,0,0.0,0.008823951630571075
provenance,0.7521492274900554,336,0.3857634902411022,0,0.0,0.008876241355725636
provenance,0.7532539070974835,335,0.38461538461538464,0,0.0,0.00890261930455333
provenance,0.7532707389302774,334,0.38346727898966704,0,0.0,0.008929154496824677
provenance,0.7540742461643224,333,0.3823191733639495,0,0.0,0.008955848342765811
provenance,0.7541211866410593,332,0.3811710677382319,0,0.0,0.008982702269516665
provenance,0.7542341351403213,331,0.38002296211251435,0,0.0,0.009009717721385292
provenance,0.7543325200595732,330,0.3788748564867968,0,0.0,0.009036896160106807
provenance,0.7550399723735997,329,0.3777267508610792,0,0.0,0.009064239065107034
provenance,0.7554271019742714,328,0.37657864523536166,0,0.0,0.009091747933770928
provenance,0.7558113966685578,327,0.37543053960964407,0,0.0,0.009119424281715922
provenance,0.7561083430957541,326,0.3742824339839265,0,0.0,0.009147269643070286
provenance,0.756181138017236,325,0.373134328358209,0,0.0,0.009175285570756576
provenance,0.75696300195327,324,0.3719862227324914,0,0.0,0.009203473636780323
provenance,0.7570190845223372,323,0.37083811710677383,0,0.0,0.009231835432524078
provenance,0.7573854621748628,322,0.36969001148105624,0,0.0,0.009260372569046865
provenance,0.7581241451533738,321,0.3685419058553387,0,0.0,0.009289086677389249
provenance,0.7585561200883402,320,0.36739380022962115,0,0.0,0.009317979408884071
provenance,0.7591707086778864,319,0.36624569460390355,0,0.0,0.009347052435473017
provenance,0.7596609220965693,318,0.365097588978186,0,0.0,0.009376307450029108
provenance,0.7597008487768485,317,0.3639494833524684,0,0.0,0.0094057461666853
provenance,0.7597888353394291,316,0.36280137772675086,0,0.0,0.009435370321169255
provenance,0.7612841113475443,315,0.3616532721010333,0,0.0,0.009465181671144483
provenance,0.7614378818775239,313,0.3593570608495982,0,0.0,0.009525373099994437
provenance,0.7619507209708446,312,0.3582089552238806,0,0.0,0.009555756807037344
provenance,0.7623524809258024,311,0.35706084959816303,0,0.0,0.009586334966636892
provenance,0.7624467740122817,310,0.3559127439724455,0,0.0,0.00961710945148506
provenance,0.7634447434101029,309,0.3547646383467279,0,0.0,0.009648082158397903
provenance,0.7637998901898909,308,0.35361653272101035,0,0.0,0.009679255008705265
provenance,0.7639589255981489,307,0.35246842709529275,0,0.0,0.009710629948648075
provenance,0.7641923787193876,306,0.3513203214695752,0,0.0,0.009742208949783376
provenance,0.7654597826873687,305,0.35017221584385766,0,0.0,0.009773994009397307
provenance,0.7663544565004019,304,0.34902411021814006,0,0.0,0.009805987150926182
provenance,0.766371931760222,303,0.3478760045924225,0,0.0,0.009838190424385856
provenance,0.7674886277361179,302,0.3467278989667049,0,0.0,0.009870605906809611
provenance,0.7680462496720109,301,0.3455797933409874,0,0.0,0.00990323570269468
provenance,0.7683229333013423,300,0.34443168771526983,0,0.0,0.009936081944457708
provenance,0.7684274456020971,299,0.34328358208955223,0,0.0,0.009969146792899267
provenance,0.7686395798023005,298,0.3421354764638347,0,0.0,0.010002432437677691
provenance,0.7697648381872074,297,0.3409873708381171,0,0.0,0.01003594109779244
provenance,0.7698921941376998,296,0.33983926521239954,0,0.0,0.010069675022077203
provenance,0.7701620177718393,295,0.338691159586682,0,0.0,0.010103636489702982
provenance,0.7706854754321298,294,0.3375430539609644,0,0.0,0.010137827810691393
provenance,0.7708705323963687,292,0.33524684270952926,0,0.0,0.010206909410248877
provenance,0.7712697038880014,291,0.3340987370838117,0,0.0,0.010241804467881841
provenance,0.7712865752758139,290,0.33295063145809417,0,0.0,0.010276938938107289
provenance,0.7714003098468999,289,0.33180252583237657,0,0.0,0.010312315293274256
provenance,0.7717916273599899,288,0.330654420206659,0,0.0,0.01034793603989076
provenance,0.772060697074787,287,0.32950631458094143,0,0.0,0.010383803719215767
provenance,0.772339760127831,286,0.3283582089552239,0,0.0,0.010419920907863547
provenance,0.7727211412587073,285,0.32721010332950634,0,0.0,0.010456290218420657
provenance,0.77275387258653,284,0.32606199770378874,0,0.0,0.010492914300075895
provenance,0.7746091665039792,283,0.3249138920780712,0,0.0,0.010529795839263547
provenance,0.7759870871927496,282,0.3237657864523536,0,0.0,0.010566937560320235
provenance,0.7762365611109201,281,0.32261768082663606,0,0.0,0.010604342226155734
provenance,0.7768326288660434,280,0.3214695752009185,0,0.0,0.010642012638938061
provenance,0.776962996748249,279,0.3203214695752009,0,0.0,0.01067995164079324
provenance,0.7776297432254033,278,0.31917336394948337,0,0.0,0.010718162114520074
provenance,0.7779263690560413,277,0.31802525832376577,0,0.0,0.010756646984320313
provenance,0.7780014881447065,276,0.3168771526980482,0,0.0,0.010795409216544632
provenance,0.7781009266543415,275,0.3157290470723307,0,0.0,0.01083445182045476
provenance,0.7781224569395765,274,0.3145809414466131,0,0.0,0.010873777849002238
provenance,0.7787749262916707,273,0.31343283582089554,0,0.0,0.010913390399624174
provenance,0.7788042127687205,272,0.31228473019517794,0,0.0,0.010953292615056471
provenance,0.7788474948740423,271,0.3111366245694604,0,0.0,0.010993487684164959
provenance,0.7793925577926176,270,0.3099885189437428,0,0.0,0.011033978842794865
provenance,0.7795909798188537,269,0.30884041331802525,0,0.0,0.011074769374639182
provenance,0.7799194669604398,268,0.3076923076923077,0,0.0,0.011115862612126295
provenance,0.7800634583622,267,0.3065442020665901,0,0.0,0.011157261937327516
provenance,0.7802296709374863,266,0.30539609644087257,0,0.0,0.011198970782884909
provenance,0.7807841317218484,265,0.30424799081515497,0,0.0,0.011240992632960056
provenance,0.7808841102598432,264,0.3030998851894374,0,0.0,0.011283331024204217
provenance,0.7810237960602615,263,0.3019517795637199,0,0.0,0.011325989546750532
provenance,0.7817684402044419,262,0.3008036739380023,0,0.0,0.011368971845228792
provenance,0.7820733686103879,261,0.29965556831228474,0,0.0,0.011412281619803413
provenance,0.7820959389255031,260,0.29850746268656714,0,0.0,0.011455922627235219
provenance,0.7827802687465899,259,0.2973593570608496,0,0.0,0.011499898681967692
provenance,0.7828441319072258,258,0.29621125143513205,0,0.0,0.011544213657238307
provenance,0.782863564619843,257,0.29506314580941445,0,0.0,0.011588871486215697
provenance,0.7831326593166186,256,0.2939150401836969,0,0.0,0.011633876163163281
provenance,0.7833490648657672,255,0.2927669345579793,0,0.0,0.011679231744630137
provenance,0.783449040968205,254,0.29161882893226176,0,0.0,0.011724942350669808
provenance,0.7834704552152489,253,0.2904707233065442,0,0.0,0.011771012166087877
provenance,0.7837545675934909,252,0.2893226176808266,0,0.0,0.01181744544171903
provenance,0.7847355053482881,251,0.2881745120551091,0,0.0,0.01186424649573449
provenance,0.7847605804220172,250,0.2870264064293915,0,0.0,0.011911419714980633
provenance,0.7850824516195688,249,0.28587830080367393,0,0.0,0.011958969556349652
provenance,0.7853731523289762,248,0.2847301951779564,0,0.0,0.012006900548183208
provenance,0.7867981648267215,247,0.2835820895522388,0,0.0,0.012055217291709924
provenance,0.7870313887690868,246,0.28243398392652125,0,0.0,0.012103924462517785
provenance,0.787362377883268,245,0.28128587830080365,0,0.0,0.012153026812062317
provenance,0.7877696684601042,244,0.2801377726750861,0,0.0,0.012202529169211666
provenance,0.7880009628818876,243,0.27898966704936856,0,0.0,0.01225243644182955
provenance,0.788856070514937,242,0.27784156142365096,0,0.0,0.012302753618397262
provenance,0.791455921647831,241,0.2766934557979334,0,0.0,0.012353485769675746
provenance,0.7916238836408328,240,0.2755453501722158,0,0.0,0.012404638050409016
provenance,0.7916389009115867,239,0.2743972445464983,0,0.0,0.01245621570107003
provenance,0.7924214063915604,238,0.27324913892078073,0,0.0,0.012508224049650319
provenance,0.7927531275417481,237,0.27210103329506313,0,0.0,0.012560668513494622
provenance,0.794473794604964,235,0.269804822043628,0,0.0,0.01266688791445393
provenance,0.7944765723892276,234,0.26865671641791045,0,0.0,0.012720674150193347
provenance,0.7948537788779075,233,0.2675086107921929,0,0.0,0.012774919102451881
provenance,0.7960230772166255,232,0.2663605051664753,0,0.0,0.01282962866453101
provenance,0.7960288812945008,231,0.26521239954075776,0,0.0,0.01288480883111619
provenance,0.7963985206581579,230,0.26406429391504016,0,0.0,0.0129404657004664
provenance,0.7967038706785242,229,0.2629161882893226,0,0.0,0.012996605476660697
provenance,0.7967071197413345,228,0.2617680826636051,0,0.0,0.013053234471903466
provenance,0.7969068406604207,227,0.2606199770378875,0,0.0,0.013110359108890239
provenance,0.7970123222737384,226,0.25947187141216993,0,0.0,0.013167985923235872
provenance,0.7983210421065052,225,0.25832376578645233,0,0.0,0.013226121565967051
provenance,0.7983210471577913,224,0.2571756601607348,0,0.0,0.013284772806081101
provenance,0.7993430233339579,223,0.25602755453501724,0,0.0,0.013343946533173192
provenance,0.7993908620233822,222,0.25487944890929964,0,0.0,0.01340364976013405
provenance,0.7994457256905556,221,0.2537313432835821,0,0.0,0.013463889625920418
provenance,0.7995458721803461,220,0.2525832376578645,0,0.0,0.013524673398400562
provenance,0.7998114074485597,219,0.25143513203214696,0,0.0,0.013586008477277178
provenance,0.8000255534720049,218,0.2502870264064294,0,0.0,0.013647902397090208
provenance,0.8001661435507219,217,0.24913892078071181,0,0.0,0.013710362830302095
provenance,0.8001960370183758,216,0.24799081515499427,0,0.0,0.013773397590468134
provenance,0.8007413672631941,215,0.2468427095292767,0,0.0,0.013837014635494704
provenance,0.8009761844574138,214,0.24569460390355913,0,0.0,0.013901222070988156
provenance,0.8011362972244738,213,0.24454649827784156,0,0.0,0.01396602815369743
provenance,0.8015650634168805,212,0.24339839265212398,0,0.0,0.014031441295053348
provenance,0.8016440664332393,211,0.24225028702640644,0,0.0,0.014097470064807879
provenance,0.8025175006570798,210,0.24110218140068887,0,0.0,0.014164123194776602
provenance,0.8025747178817695,209,0.2399540757749713,0,0.0,0.014231409582687845
provenance,0.8042169790973144,208,0.23880597014925373,0,0.0,0.014299338296142038
provenance,0.8048563014732872,207,0.23765786452353616,0,0.0,0.014367918576685021
provenance,0.8049125104413543,206,0.2365097588978186,0,0.0,0.01443715984399908
provenance,0.805368036298013,205,0.23536165327210104,0,0.0,0.014507071700215769
provenance,0.8061743013942736,204,0.23421354764638347,0,0.0,0.014577663934354638
provenance,0.8069014316211021,203,0.2330654420206659,0,0.0,0.014648946526892161
provenance,0.8076645501401809,202,0.23191733639494833,0,0.0,0.01472092965446539
provenance,0.8077522784229594,201,0.23076923076923078,0,0.0,0.014793623694714915
provenance,0.8079021525622359,200,0.2296211251435132,0,0.0,0.014867039231272056
provenance,0.8079021525623584,199,0.22847301951779564,0,0.0,0.01494118705889525
provenance,0.808061779431857,198,0.22732491389207807,0,0.0,0.015016078188760934
provenance,0.8084271638479175,197,0.2261768082663605,0,0.0,0.015091723853914272
provenance,0.8084334787315647,196,0.22502870264064295,0,0.0,0.015168135514885519
provenance,0.8087890748578245,195,0.22388059701492538,0,0.0,0.015245324865477817
provenance,0.8090240486975532,194,0.2227324913892078,0,0.0,0.01532330383873261
provenance,0.8100092260094099,193,0.22158438576349024,0,0.0,0.015402084613079039
provenance,0.8101309394291141,192,0.22043628013777267,0,0.0,0.015481679618674048
provenance,0.810295174526406,191,0.21928817451205512,0,0.0,0.015562101543939997
provenance,0.8107238506643123,190,0.21814006888633755,0,0.0,0.01564336334230715
provenance,0.811222732600072,189,0.21699196326061998,0,0.0,0.01572547823916844
provenance,0.8117924929691075,188,0.2158438576349024,0,0.0,0.015808459739054478
provenance,0.8122965620095983,187,0.21469575200918484,0,0.0,0.015892321633036825
provenance,0.8132450708291095,186,0.21354764638346727,0,0.0,0.01597707800636821
provenance,0.813707457139719,185,0.21239954075774972,0,0.0,0.016062743246368482
provenance,0.8144865575587731,184,0.21125143513203215,0,0.0,0.01614933205056557
provenance,0.8148858361596195,183,0.21010332950631458,0,0.0,0.01623685943510122
provenance,0.8149663036010802,182,0.208955223880597,0,0.0,0.016325340743411465
provenance,0.8151530361241869,181,0.20780711825487944,0,0.0,0.016414791655192464
provenance,0.8160336069847969,180,0.2066590126291619,0,0.0,0.016505228195662736
provenance,0.8163685116109607,179,0.20551090700344432,0,0.0,0.016596666745133146
provenance,0.8170370557570117,178,0.20436280137772675,0,0.0,0.0166891240488968
provenance,0.8173549078915241,177,0.20321469575200918,0,0.0,0.016782617227451294
provenance,0.8176621838844202,176,0.2020665901262916,0,0.0,0.016877163787066447
provenance,0.8177367260027093,175,0.20091848450057406,0,0.0,0.01697278163071123
provenance,0.8179491377219197,174,0.1997703788748565,0,0.0,0.01706948906935419
provenance,0.8180790412142295,173,0.19862227324913892,0,0.0,0.0171673048336524
provenance,0.8183706909756941,172,0.19747416762342135,0,0.0,0.017266248086044517
provenance,0.8189706636196541,171,0.19632606199770378,0,0.0,0.01736633843326445
provenance,0.8199281726970389,170,0.19517795637198623,0,0.0,0.017467595939292715
provenance,0.8206810696920136,169,0.19402985074626866,0,0.0,0.01757004113876349
provenance,0.8208709017784735,168,0.1928817451205511,0,0.0,0.01767369505084618
provenance,0.8212521659933569,167,0.19173363949483352,0,0.0,0.017778579193621188
provenance,0.8217034056155825,166,0.19058553386911595,0,0.0,0.01788471559897055
provenance,0.8221716230004579,165,0.1894374282433984,0,0.0,0.01799212682800506
provenance,0.8225580504219363,164,0.18828932261768083,0,0.0,0.018100835987050628
provenance,0.8233966651753866,163,0.18714121699196326,0,0.0,0.018210866744217537
provenance,0.8235073830101529,162,0.1859931113662457,0,0.0,0.018322243346577737
provenance,0.8241591006824908,161,0.18484500574052812,0,0.0,0.018434990637976174
provenance,0.824253237893712,160,0.18369690011481057,0,0.0,0.018549134077503755
provenance,0.8242675819735471,159,0.182548794489093,0,0.0,0.018664699758660745
provenance,0.8244890894543289,158,0.18140068886337543,0,0.0,0.018781714429240908
provenance,0.827511859487279,157,0.18025258323765786,0,0.0,0.01890020551196819
provenance,0.8280908226948898,156,0.1791044776119403,0,0.0,0.019020201125919445
provenance,0.8286621474410176,155,0.17795637198622274,0,0.0,0.019141730108768275
provenance,0.8302240024177908,154,0.17680826636050517,0,0.0,0.019264822039886983
provenance,0.8305101997866662,153,0.1756601607347876,0,0.0,0.01938950726434551
provenance,0.8311962441804721,152,0.17451205510907003,0,0.0,0.019515816917848237
provenance,0.8320876527553732,151,0.17336394948335246,0,0.0,0.019643782952651675
provenance,0.832569150625537,150,0.17221584385763491,0,0.0,0.01977343816450844
provenance,0.8352171585855457,148,0.16991963260619977,0,0.0,0.02003795168910416
provenance,0.8359422517903948,147,0.1687715269804822,0,0.0,0.020172880068663558
provenance,0.8363108255236558,146,0.16762342135476463,0,0.0,0.020309637820788727
provenance,0.8363263701298336,145,0.16647531572904709,0,0.0,0.02044826240227699
provenance,0.8368084921526571,144,0.1653272101033295,0,0.0,0.02058879229949585
provenance,0.8377741534642592,143,0.16417910447761194,0,0.0,0.020731267064000962
provenance,0.8378299995345463,142,0.16303099885189437,0,0.0,0.020875727349643054
provenance,0.8380144936100772,141,0.1618828932261768,0,0.0,0.02102221495123676
provenance,0.838267899859368,140,0.16073478760045926,0,0.0,0.021170772844868804
provenance,0.8390247153602572,139,0.15958668197474168,0,0.0,0.021321445229927013
provenance,0.8390847215976522,138,0.1584385763490241,0,0.0,0.021474277572936608
